M is representing peak till the message
Malloc-M represents malloc memory at the message
Available-M represents available memory in the system
STATS:: |   before PragmaWaiverUsingViol : M=2500.35mb, Malloc-M=607mb, Available-M=25194mb, T=0s CPU=0s W=(2026-06-14 22:11:08)
STATS:: |   after  PragmaWaiverUsingViol : M=2500.35mb, Malloc-M=607mb, Available-M=25194mb, T=0s CPU=0s W=(2026-06-14 22:11:08)
STATS:: after  PragmaWaiverGen: M=2500.35mb, Malloc-M=607mb, Available-M=25194mb, T=0s CPU=0s W=(2026-06-14 22:11:08)
STATS:: before PragmaWaiverApply: M=2500.35mb, Malloc-M=607mb, Available-M=25194mb, T=0s CPU=0s W=(2026-06-14 22:11:08)
STATS:: after  PragmaWaiverApply: M=2500.35mb, Malloc-M=607mb, Available-M=25194mb, T=0s CPU=0s W=(2026-06-14 22:11:08)
STATS:: before PragmaWaiverGen: M=2500.35mb, Malloc-M=607mb, Available-M=25177mb, T=0s CPU=0s W=(2026-06-14 22:11:27)
STATS:: |   before PragmaWaiverUsingViol : M=2500.35mb, Malloc-M=607mb, Available-M=25177mb, T=0s CPU=0s W=(2026-06-14 22:11:27)
STATS:: |   after  PragmaWaiverUsingViol : M=2500.35mb, Malloc-M=607mb, Available-M=25177mb, T=0s CPU=0s W=(2026-06-14 22:11:27)
STATS:: after  PragmaWaiverGen: M=2500.35mb, Malloc-M=607mb, Available-M=25177mb, T=0s CPU=0s W=(2026-06-14 22:11:27)
STATS:: before PragmaWaiverApply: M=2500.35mb, Malloc-M=607mb, Available-M=25177mb, T=0s CPU=0s W=(2026-06-14 22:11:27)
STATS:: after  PragmaWaiverApply: M=2500.35mb, Malloc-M=607mb, Available-M=25177mb, T=0s CPU=0s W=(2026-06-14 22:11:27)
STATS:: before PragmaWaiverGen: M=2500.35mb, Malloc-M=607mb, Available-M=25179mb, T=0s CPU=0s W=(2026-06-14 22:12:09)
STATS:: |   before PragmaWaiverUsingViol : M=2500.35mb, Malloc-M=607mb, Available-M=25179mb, T=0s CPU=0s W=(2026-06-14 22:12:09)
STATS:: |   after  PragmaWaiverUsingViol : M=2500.35mb, Malloc-M=607mb, Available-M=25179mb, T=0s CPU=0s W=(2026-06-14 22:12:09)
STATS:: after  PragmaWaiverGen: M=2500.35mb, Malloc-M=607mb, Available-M=25179mb, T=0s CPU=0s W=(2026-06-14 22:12:09)
STATS:: before PragmaWaiverApply: M=2500.35mb, Malloc-M=607mb, Available-M=25179mb, T=0s CPU=0s W=(2026-06-14 22:12:09)
STATS:: after  PragmaWaiverApply: M=2500.35mb, Malloc-M=607mb, Available-M=25179mb, T=0s CPU=0s W=(2026-06-14 22:12:09)
STATS:: before PragmaWaiverGen: M=2500.35mb, Malloc-M=611mb, Available-M=25118mb, T=0s CPU=0s W=(2026-06-14 22:12:45)
STATS:: |   before PragmaWaiverUsingViol : M=2500.35mb, Malloc-M=611mb, Available-M=25118mb, T=0s CPU=0s W=(2026-06-14 22:12:45)
STATS:: |   after  PragmaWaiverUsingViol : M=2500.35mb, Malloc-M=611mb, Available-M=25118mb, T=0s CPU=0s W=(2026-06-14 22:12:45)
STATS:: after  PragmaWaiverGen: M=2500.35mb, Malloc-M=611mb, Available-M=25118mb, T=0s CPU=0s W=(2026-06-14 22:12:45)
STATS:: before PragmaWaiverApply: M=2500.35mb, Malloc-M=611mb, Available-M=25118mb, T=0s CPU=0s W=(2026-06-14 22:12:45)
STATS:: after  PragmaWaiverApply: M=2500.35mb, Malloc-M=611mb, Available-M=25118mb, T=0s CPU=0s W=(2026-06-14 22:12:45)
STATS:: before PragmaWaiverGen: M=2500.35mb, Malloc-M=611mb, Available-M=25070mb, T=0s CPU=0s W=(2026-06-14 22:15:44)
STATS:: |   before PragmaWaiverUsingViol : M=2500.35mb, Malloc-M=611mb, Available-M=25070mb, T=0s CPU=0s W=(2026-06-14 22:15:44)
STATS:: |   after  PragmaWaiverUsingViol : M=2500.35mb, Malloc-M=611mb, Available-M=25070mb, T=0s CPU=0s W=(2026-06-14 22:15:44)
STATS:: after  PragmaWaiverGen: M=2500.35mb, Malloc-M=611mb, Available-M=25070mb, T=0s CPU=0s W=(2026-06-14 22:15:44)
STATS:: before PragmaWaiverApply: M=2500.35mb, Malloc-M=611mb, Available-M=25070mb, T=0s CPU=0s W=(2026-06-14 22:15:44)
STATS:: after  PragmaWaiverApply: M=2500.35mb, Malloc-M=611mb, Available-M=25070mb, T=0s CPU=0s W=(2026-06-14 22:15:44)
STATS:: before PragmaWaiverGen: M=2500.35mb, Malloc-M=611mb, Available-M=25107mb, T=0s CPU=0s W=(2026-06-14 22:16:23)
STATS:: |   before PragmaWaiverUsingViol : M=2500.35mb, Malloc-M=611mb, Available-M=25107mb, T=0s CPU=0s W=(2026-06-14 22:16:23)
STATS:: |   after  PragmaWaiverUsingViol : M=2500.35mb, Malloc-M=611mb, Available-M=25107mb, T=0s CPU=0s W=(2026-06-14 22:16:23)
STATS:: after  PragmaWaiverGen: M=2500.35mb, Malloc-M=611mb, Available-M=25107mb, T=0s CPU=0s W=(2026-06-14 22:16:23)
STATS:: before PragmaWaiverApply: M=2500.35mb, Malloc-M=611mb, Available-M=25107mb, T=0s CPU=0s W=(2026-06-14 22:16:23)
STATS:: after  PragmaWaiverApply: M=2500.35mb, Malloc-M=611mb, Available-M=25107mb, T=0s CPU=0s W=(2026-06-14 22:16:23)
STATS:: before PragmaWaiverGen: M=2500.35mb, Malloc-M=611mb, Available-M=25092mb, T=0s CPU=0s W=(2026-06-14 22:16:48)
STATS:: |   before PragmaWaiverUsingViol : M=2500.35mb, Malloc-M=611mb, Available-M=25092mb, T=0s CPU=0s W=(2026-06-14 22:16:48)
STATS:: |   after  PragmaWaiverUsingViol : M=2500.35mb, Malloc-M=611mb, Available-M=25092mb, T=0s CPU=0s W=(2026-06-14 22:16:48)
STATS:: after  PragmaWaiverGen: M=2500.35mb, Malloc-M=611mb, Available-M=25092mb, T=0s CPU=0s W=(2026-06-14 22:16:48)
STATS:: before PragmaWaiverApply: M=2500.35mb, Malloc-M=611mb, Available-M=25092mb, T=0s CPU=0s W=(2026-06-14 22:16:48)
STATS:: after  PragmaWaiverApply: M=2500.35mb, Malloc-M=611mb, Available-M=25092mb, T=0s CPU=0s W=(2026-06-14 22:16:48)
STATS:: before PragmaWaiverGen: M=2500.35mb, Malloc-M=611mb, Available-M=25089mb, T=0s CPU=0s W=(2026-06-14 22:17:12)
STATS:: |   before PragmaWaiverUsingViol : M=2500.35mb, Malloc-M=611mb, Available-M=25089mb, T=0s CPU=0s W=(2026-06-14 22:17:12)
STATS:: |   after  PragmaWaiverUsingViol : M=2500.35mb, Malloc-M=611mb, Available-M=25089mb, T=0s CPU=0s W=(2026-06-14 22:17:12)
STATS:: after  PragmaWaiverGen: M=2500.35mb, Malloc-M=611mb, Available-M=25089mb, T=0s CPU=0.01s W=(2026-06-14 22:17:12)
STATS:: before PragmaWaiverApply: M=2500.35mb, Malloc-M=611mb, Available-M=25089mb, T=0s CPU=0s W=(2026-06-14 22:17:12)
STATS:: after  PragmaWaiverApply: M=2500.35mb, Malloc-M=611mb, Available-M=25089mb, T=0s CPU=0s W=(2026-06-14 22:17:12)
STATS:: before PragmaWaiverGen: M=2500.35mb, Malloc-M=613mb, Available-M=25079mb, T=0s CPU=0s W=(2026-06-14 22:18:15)
STATS:: |   before PragmaWaiverUsingViol : M=2500.35mb, Malloc-M=613mb, Available-M=25079mb, T=0s CPU=0s W=(2026-06-14 22:18:15)
STATS:: |   after  PragmaWaiverUsingViol : M=2500.35mb, Malloc-M=613mb, Available-M=25079mb, T=0s CPU=0s W=(2026-06-14 22:18:15)
STATS:: after  PragmaWaiverGen: M=2500.35mb, Malloc-M=613mb, Available-M=25079mb, T=0s CPU=0s W=(2026-06-14 22:18:15)
STATS:: before PragmaWaiverApply: M=2500.35mb, Malloc-M=613mb, Available-M=25079mb, T=0s CPU=0s W=(2026-06-14 22:18:15)
STATS:: after  PragmaWaiverApply: M=2500.35mb, Malloc-M=613mb, Available-M=25079mb, T=0s CPU=0s W=(2026-06-14 22:18:15)
STATS:: before PragmaWaiverGen: M=2500.35mb, Malloc-M=613mb, Available-M=25065mb, T=0s CPU=0s W=(2026-06-14 22:18:42)
STATS:: |   before PragmaWaiverUsingViol : M=2500.35mb, Malloc-M=613mb, Available-M=25065mb, T=0s CPU=0s W=(2026-06-14 22:18:42)
STATS:: |   after  PragmaWaiverUsingViol : M=2500.35mb, Malloc-M=613mb, Available-M=25065mb, T=0s CPU=0s W=(2026-06-14 22:18:42)
STATS:: after  PragmaWaiverGen: M=2500.35mb, Malloc-M=613mb, Available-M=25065mb, T=0s CPU=0s W=(2026-06-14 22:18:42)
STATS:: before PragmaWaiverApply: M=2500.35mb, Malloc-M=613mb, Available-M=25065mb, T=0s CPU=0s W=(2026-06-14 22:18:42)
STATS:: after  PragmaWaiverApply: M=2500.35mb, Malloc-M=613mb, Available-M=25065mb, T=0s CPU=0s W=(2026-06-14 22:18:42)
STATS:: before PragmaWaiverGen: M=2500.35mb, Malloc-M=613mb, Available-M=25063mb, T=0s CPU=0s W=(2026-06-14 22:18:53)
STATS:: |   before PragmaWaiverUsingViol : M=2500.35mb, Malloc-M=613mb, Available-M=25063mb, T=0s CPU=0s W=(2026-06-14 22:18:53)
STATS:: |   after  PragmaWaiverUsingViol : M=2500.35mb, Malloc-M=613mb, Available-M=25063mb, T=0s CPU=0s W=(2026-06-14 22:18:53)
STATS:: after  PragmaWaiverGen: M=2500.35mb, Malloc-M=613mb, Available-M=25063mb, T=0s CPU=0s W=(2026-06-14 22:18:53)
STATS:: before PragmaWaiverApply: M=2500.35mb, Malloc-M=613mb, Available-M=25063mb, T=0s CPU=0s W=(2026-06-14 22:18:53)
STATS:: after  PragmaWaiverApply: M=2500.35mb, Malloc-M=613mb, Available-M=25063mb, T=0s CPU=0s W=(2026-06-14 22:18:53)
