(2026-06-07 17:15:12),0.38936,0,start,2070.9,576,generatePragmaWaiverCommands: 
(2026-06-07 17:15:12),0.389361,0,end,2070.9,576,generatePragmaWaiverCommands: 
(2026-06-07 17:15:12),0.389362,0,end,2070.9,576,PragmaWaiverApply: 
(2026-06-07 17:15:12),0.389366,0,start,2070.9,576,SQL Index (add_index) :CurrMem: 30 mb, PeakMem: 32 mb 
(2026-06-07 17:15:12),0.389369,0,end,2070.9,576,SQL Index (add_index) :CurrMem: 30 mb, PeakMem: 32 mb 
(2026-06-07 17:15:12),0.390738,0,start,2070.9,574,PragmaWaiverGen: 
(2026-06-07 17:15:12),0.390739,0,start,2070.9,574,PragmaWaiverUsingViol : 
(2026-06-07 17:15:12),0.39074,0,end,2070.9,574,PragmaWaiverUsingViol : 
(2026-06-07 17:15:12),0.390742,0,end,2070.9,574,PragmaWaiverGen: 
(2026-06-07 17:15:12),0.390743,0,start,2070.9,574,PragmaWaiverApply: 
(2026-06-07 17:15:12),0.390744,0,end,2070.9,574,PragmaWaiverApply: 
(2026-06-07 17:15:12),0.390749,0,start,2070.9,574,SQL Index (add_index) :CurrMem: 30 mb, PeakMem: 32 mb 
(2026-06-07 17:15:12),0.390754,0,end,2070.9,574,SQL Index (add_index) :CurrMem: 30 mb, PeakMem: 32 mb 
(2026-06-07 17:15:12),0.391421,0,start,2070.9,576,PragmaWaiverGen: 
(2026-06-07 17:15:12),0.391422,0,start,2070.9,576,PragmaWaiverUsingViol : 
(2026-06-07 17:15:12),0.391424,0,end,2070.9,576,PragmaWaiverUsingViol : 
(2026-06-07 17:15:12),0.391427,0,end,2070.9,576,PragmaWaiverGen: 
(2026-06-07 17:15:12),0.391428,0,start,2070.9,576,PragmaWaiverApply: 
(2026-06-07 17:15:12),0.391431,0,end,2070.9,576,PragmaWaiverApply: 
(2026-06-07 17:15:12),0.392922,0,start,2070.9,574,SQL_DB_Save_Main
(2026-06-07 17:15:12),0.395671,0,end,2070.9,574,SQL_DB_Save_Main
